,ID,AWARDS
56446,462430,"['Police constable 1979-2004. serving with Thames valley Police & Sussex police.', 'Member of the Sussex League umpires panel 2003 - ', 'British police umpire 2003-2007  ', 'Minor Counties panel 2010 -']"
56447,11387,[]
56448,10855,[]
56449,418201,[]
56450,560768,[]
56451,11386,[]
56452,417514,[]
56453,11385,[]
56454,589917,[]
56455,11384,[]
56456,1021703,[]
56457,1112537,[]
56458,10257,[]
56459,859017,[]
56460,1099260,[]
56461,8937,[]
56462,8938,[]
56463,9449,[]
56464,8936,[]
56465,9448,[]
56466,9447,[]
56467,10164,[]
56468,9446,[]
56469,1021727,[]
56470,8935,[]
56471,418551,[]
56472,8949,[]
56473,9414,[]
56474,10334,[]
56475,9349,[]
56476,1114713,[]
56477,9413,[]
56478,1117404,[]
56479,10580,[]
56480,9445,[]
56481,9444,[]
56482,10323,[]
56483,10600,[]
56484,9355,[]
56485,9443,[]
56486,9442,[]
56487,11690,[]
56488,10853,[]
56489,11383,[]
56490,11382,[]
56491,11381,[]
56492,11380,[]
56493,11379,[]
56494,1042727,[]
56495,11378,[]
56496,10852,[]
56497,10851,[]
56498,509112,[]
56499,11377,[]
56500,11689,[]
56501,1052001,[]
56502,11376,[]
56503,11715,[]
56504,11375,[]
56505,1148026,[]
56506,247651,[]
56507,915013,[]
56508,11374,[]
56509,459189,[]
56510,10918,[]
56511,10849,[]
56512,11373,[]
56513,11568,[]
56514,10847,[]
56515,11372,[]
56516,767415,[]
56517,11688,[]
56518,8934,[]
56519,338292,[]
56520,10333,[]
56521,10332,[]
56522,9251,[]
56523,9441,[]
56524,9440,[]
56525,9439,[]
56526,302267,[]
56527,9438,[]
56528,9437,[]
56529,1026335,[]
56530,886037,[]
56531,10252,['Knighted for services to the disabled in 1956']
56532,8932,[]
56533,9436,[]
56534,916045,[]
56535,462059,[]
56536,8931,[]
56537,298070,[]
56538,9435,[]
56539,9434,[]
56540,10330,[]
56541,9433,[]
56542,874327,[]
56543,8930,[]
56544,765221,[]
56545,270100,[]
56546,259146,[]
56547,1151808,[]
56548,916273,[]
56549,10846,['Wisden Cricketer of the Year 1956']
56550,10844,[]
56551,422592,[]
56552,10843,[]
56553,11371,[]
56554,11687,[]
56555,11370,[]
56556,11369,[]
56557,11368,[]
56558,11542,[]
56559,575359,[]
56560,10839,[]
56561,510259,[]
56562,11367,[]
56563,464710,[]
56564,11366,[]
56565,10841,['NBC Denis Compton Award 1997']
56566,10837,[]
56567,11365,[]
56568,11364,[]
56569,11363,[]
56570,11362,[]
56571,11514,[]
56572,537992,[]
56573,11360,[]
56574,11359,[]
56575,11686,[]
56576,10836,[]
56577,1037799,[]
56578,882695,[]
56579,11358,[]
56580,297569,[]
56581,10835,[]
56582,11541,[]
56583,878031,[]
56584,456582,[]
56585,10833,[]
56586,465097,[]
56587,465096,[]
56588,11685,[]
56589,515872,[]
56590,11684,[]
56591,537859,[]
56592,10831,[]
56593,10830,[]
56594,11357,[]
56595,10832,[]
56596,53752,[]
56597,11716,[]
56598,10919,[]
56599,11356,[]
56600,331457,[]
56601,11355,[]
56602,515879,[]
56603,11354,[]
56604,878073,[]
56605,351586,[]
56606,517542,[]
56607,908429,[]
56608,535346,[]
56609,11353,[]
56610,10829,[]
56611,369252,[]
56612,11352,[]
56613,11351,[]
56614,879289,[]
56615,11350,[]
56616,11349,[]
56617,10937,[]
56618,303813,[]
56619,10828,[]
56620,11348,[]
56621,11347,[]
56622,11346,[]
56623,10826,[]
56624,11345,[]
56625,11572,[]
56626,11752,[]
56627,10824,[]
56628,879341,[]
56629,11540,[]
56630,10822,[]
56631,10821,[]
56632,1051427,[]
56633,752807,[]
56634,366309,[]
56635,10820,['NBC Denis Compton Award 1996']
56636,11344,[]
56637,877681,[]
56638,1099952,[]
56639,400658,[]
56640,510533,[]
56641,11343,[]
56642,10956,[]
56643,11682,[]
56644,11342,[]
56645,10973,[]
56646,11341,[]
56647,11340,[]
56648,10818,[]
56649,11339,[]
56650,11338,[]
56651,11336,[]
56652,516799,[]
56653,10817,[]
56654,11747,[]
56655,11335,[]
56656,11570,[]
56657,1151217,[]
56658,892761,[]
56659,320816,[]
56660,877929,[]
56661,11333,[]
56662,877917,[]
56663,11332,[]
56664,1141891,[]
56665,11539,[]
56666,11331,[]
56667,11330,[]
56668,567040,[]
56669,10816,['Wisden Cricketer of the Year 1996']
56670,10637,[]
56671,11720,[]
56672,11329,[]
56673,10813,[]
56674,11328,[]
56675,11327,[]
56676,249902,[]
56677,11538,[]
56678,1098024,[]
56679,11326,[]
56680,11325,[]
56681,644001,[]
56682,11324,[]
56683,11323,[]
56684,11322,[]
56685,10812,['Wisden Cricketer of the Year 1937']
56686,11321,[]
56687,11320,[]
56688,11319,[]
56689,11318,[]
56690,10811,[]
56691,914835,[]
56692,11317,[]
56693,11680,[]
56694,11315,[]
56695,11314,[]
56696,11313,[]
56697,10810,[]
56698,11312,[]
56699,10809,[]
56700,1011017,[]
56701,297481,[]
56702,11311,[]
56703,11310,[]
56704,11309,[]
56705,1041745,[]
56706,11679,[]
56707,11308,[]
56708,10807,[]
56709,316028,[]
56710,11307,[]
56711,11729,[]
56712,11678,[]
56713,10806,[]
56714,11681,[]
56715,879315,[]
56716,11306,[]
56717,590343,[]
56718,11305,[]
56719,11304,[]
56720,11755,[]
56721,10910,[]
56722,10805,[]
56723,403660,[]
56724,305446,[]
56725,11564,[]
56726,556341,[]
56727,11303,[]
56728,1120312,[]
56729,10955,[]
56730,11302,[]
56731,217816,[]
56732,11301,[]
56733,257782,[]
56734,11677,[]
56735,10804,[]
56736,11300,[]
56737,11299,[]
56738,10803,[]
56739,469882,[]
56740,11298,[]
56741,915051,[]
56742,11676,[]
56743,10802,[]
56744,11297,[]
56745,10808,[]
56746,10801,[]
56747,306196,[]
56748,1149912,[]
56749,10800,[]
56750,879255,[]
56751,11537,[]
56752,11296,[]
56753,11295,[]
56754,11536,[]
56755,10790,[]
56756,1007055,[]
56757,11675,[]
56758,11294,[]
56759,10789,[]
56760,732097,[]
56761,11293,[]
56762,297516,[]
56763,11292,[]
56764,635968,[]
56765,53751,[]
56766,772327,[]
56767,11674,[]
56768,11291,[]
56769,11673,[]
56770,11672,[]
56771,11290,[]
56772,10941,[]
56773,11671,[]
56774,11670,[]
56775,386774,[]
56776,11289,[]
56777,404457,[]
56778,53750,[]
56779,11288,[]
56780,883101,[]
56781,296025,[]
56782,11286,[]
56783,11287,[]
56784,772061,[]
56785,53749,[]
56786,10799,[]
56787,11730,[]
56788,659833,[]
56789,211473,[]
56790,10797,[]
56791,11535,[]
56792,11285,[]
56793,354869,[]
56794,11284,[]
56795,10795,['Club (Sydney): Eastern Suburbs']
56796,11738,[]
56797,297080,[]
56798,1102241,[]
56799,574665,[]
56800,11566,[]
56801,11283,[]
56802,11282,[]
56803,10793,[]
56804,11281,[]
56805,1014729,[]
56806,11280,[]
56807,11279,[]
56808,11260,[]
56809,10792,[]
56810,10791,[]
56811,11728,"['NBC Denis Compton Award 2003, 2004, 2005, 2006', 'Young Cricketer of the Year 2005', 'Awarded the MBE in June 2011', 'Wisden Cricketer of the Year 2012', 'Knighted in 2018']"
56812,11278,[]
56813,10788,[]
56814,312175,[]
56815,11277,[]
56816,10787,[]
56817,11276,[]
56818,11275,[]
56819,11274,[]
56820,10786,[]
56821,752829,[]
56822,772623,[]
56823,11273,[]
56824,1103390,[]
56825,1008105,[]
56826,10785,[]
56827,590249,[]
56828,53693,"['Awarded the MBE on 12th June 2004', 'Awarded the OBE on 31st December 2005']"
56829,10784,[]
56830,350232,[]
56831,568575,[]
56832,1041211,[]
56833,11750,[]
56834,11272,[]
56835,10975,[]
56836,10780,[]
56837,11271,[]
56838,1098034,[]
56839,11270,[]
56840,10932,[]
56841,11269,[]
56842,11718,"['NBC Denis Compton Award 2001, 2002, 2006']"
56843,10779,[]
56844,11268,[]
56845,11669,[]
56846,10778,[]
56847,10777,"['Wisden Cricketer of the Year 1939', 'Played professional football for Arsenal (FA Cup winner 1950) and represented England in wartime internationals']"
56848,875605,[]
56849,11668,[]
56850,298075,[]
56851,11667,[]
56852,290279,[]
56853,11267,[]
56854,11266,[]
56855,11265,[]
56856,988603,[]
56857,11666,[]
56858,11264,[]
56859,11759,[]
56860,11263,[]
56861,11262,[]
56862,11261,[]
56863,11259,[]
56864,53691,[]
56865,11258,[]
56866,11257,[]
56867,461640,[]
56868,674829,[]
56869,11534,[]
56870,11256,[]
56871,11255,[]
56872,11254,[]
56873,11253,[]
56874,389571,[]
56875,10775,[]
56876,526844,[]
56877,11665,[]
56878,1047055,[]
56879,11252,[]
56880,404463,[]
56881,591276,[]
56882,11251,[]
56883,11250,[]
56884,10917,[]
56885,11249,[]
56886,11248,[]
56887,11247,[]
56888,11246,[]
56889,645275,[]
56890,11245,[]
56891,11244,[]
56892,755071,[]
56893,10926,[]
56894,323804,[]
56895,11243,[]
56896,10774,[]
56897,11242,[]
56898,470499,[]
56899,11241,[]
56900,11664,[]
56901,53748,['Awarded the OBE in 1988']
56902,10773,[]
56903,11769,[]
56904,11240,[]
56905,536217,[]
56906,11663,[]
56907,10772,['Awarded the MBE on 31st December 2005']
56908,10770,[]
56909,10769,[]
56910,11239,[]
56911,11237,[]
56912,11236,[]
56913,11235,[]
56914,254937,"['Statistician for WCA and ECB from 1968', 'Statistician for IWCC and ICC from 1993']"
56915,11736,[]
56916,468206,[]
56917,11234,[]
56918,11779,['Awarded the OBE in December 2014']
56919,11233,[]
56920,535402,[]
56921,11662,[]
56922,11232,[]
56923,11231,[]
56924,1025975,[]
56925,1100333,[]
56926,517581,[]
56927,11533,[]
56928,11230,[]
56929,589165,[]
56930,11229,[]
56931,11173,[]
56932,297630,['NBC Denis Compton Award 2011']
56933,10946,[]
56934,11228,[]
56935,11661,[]
56936,11660,[]
56937,11659,[]
56938,11658,[]
56939,11227,[]
56940,883067,[]
56941,11565,[]
56942,11773,[]
56943,11562,[]
56944,1026319,[]
56945,10765,[]
56946,11555,[]
56947,11748,[]
56948,11226,[]
56949,11517,[]
56950,11225,[]
56951,11224,[]
56952,11657,[]
56953,10768,[]
56954,1030581,[]
56955,11532,[]
56956,11223,[]
56957,532564,[]
56958,410524,[]
56959,11656,[]
56960,11222,[]
56961,10767,[]
56962,11655,[]
56963,11221,[]
56964,11220,[]
56965,11219,[]
56966,11218,[]
56967,10766,[]
56968,11217,[]
56969,779349,[]
56970,10764,[]
56971,10763,[]
56972,11216,[]
56973,532860,[]
56974,11215,[]
56975,10954,[]
56976,11654,[]
56977,11653,[]
56978,11214,[]
56979,11213,[]
56980,11212,[]
56981,11211,[]
56982,915033,[]
56983,11210,[]
56984,11209,[]
56985,1150749,[]
56986,1028731,[]
56987,11208,[]
56988,297476,[]
56989,663477,[]
56990,11207,[]
56991,631549,[]
56992,11652,[]
56993,11206,[]
56994,11651,[]
56995,10761,[]
56996,297498,[]
56997,10760,[]
56998,11531,[]
56999,10762,[]
57000,11205,[]
57001,11204,[]
57002,11203,[]
57003,11650,[]
57004,10759,[]
57005,11201,[]
57006,11202,[]
57007,11200,[]
57008,11199,[]
57009,11197,[]
57010,11196,[]
57011,11195,[]
57012,1095929,[]
57013,10938,[]
57014,308408,[]
57015,11193,[]
57016,11192,[]
57017,11191,[]
57018,1104981,[]
57019,11649,[]
57020,11648,[]
57021,11190,[]
57022,1152443,[]
57023,590388,[]
57024,566685,[]
57025,10758,[]
57026,11647,[]
57027,758703,[]
57028,11189,[]
57029,11780,[]
57030,11188,[]
57031,10757,[]
57032,11187,[]
57033,10924,[]
57034,338365,[]
57035,11530,[]
57036,10756,[]
57037,371618,[]
57038,591258,[]
57039,11186,[]
57040,569182,[]
57041,10754,['Wisden Cricketer of the Year 1964']
57042,11558,[]
57043,11646,[]
57044,11645,[]
57045,1032433,[]
57046,1032431,[]
57047,324967,[]
57048,11185,[]
57049,10752,[]
57050,1153154,[]
57051,11644,[]
57052,11126,[]
57053,11775,[]
57054,10750,[]
57055,10749,[]
57056,877977,[]
57057,1158583,[]
57058,11184,[]
57059,11183,[]
57060,11182,[]
57061,11181,[]
57062,537899,[]
57063,11643,[]
57064,10748,[]
57065,11180,[]
57066,535110,[]
57067,10747,[]
57068,53747,[]
57069,11746,[]
57070,737341,[]
57071,11179,[]
57072,11178,[]
57073,11177,[]
57074,11176,[]
57075,866509,[]
57076,11560,[]
57077,767405,[]
57078,295569,[]
57079,11175,[]
57080,11764,[]
57081,568279,[]
57082,1095859,[]
57083,11174,[]
57084,11722,[]
57085,11642,[]
57086,10972,[]
57087,347668,[]
57088,874149,[]
57089,11529,[]
57090,11771,[]
57091,535481,[]
57092,11641,[]
57093,10935,[]
57094,11640,[]
57095,11639,[]
57096,628831,[]
57097,11172,[]
57098,11638,[]
57099,11171,[]
57100,211852,[]
57101,11170,[]
57102,10746,[]
57103,11169,[]
57104,11168,[]
57105,935607,[]
57106,11334,[]
57107,10744,[]
57108,11166,[]
57109,11637,[]
57110,10911,[]
57111,400644,[]
57112,214974,[]
57113,890883,[]
57114,11753,[]
57115,568281,[]
57116,885783,[]
57117,11165,[]
57118,10745,[]
57119,886077,[]
57120,11164,[]
57121,10743,[]
57122,11163,[]
57123,11162,[]
57124,462425,[]
57125,11636,[]
57126,10737,[]
57127,11635,[]
57128,11158,[]
57129,11161,[]
57130,11160,[]
57131,331208,[]
57132,10736,[]
57133,555428,[]
57134,53883,[]
57135,11157,[]
57136,409561,[]
57137,1007675,[]
57138,11156,[]
57139,763265,[]
57140,1152504,[]
57141,11724,['NBC Denis Compton Award 2002']
57142,859123,[]
57143,1146752,[]
57144,1147875,[]
57145,1051717,[]
57146,11155,[]
57147,583766,[]
57148,10944,[]
57149,571911,[]
57150,11154,[]
57151,873183,[]
57152,568728,[]
57153,1114716,[]
57154,1041209,[]
57155,10735,[]
57156,11153,[]
57157,10963,[]
57158,10734,[]
57159,10971,[]
57160,11528,[]
57161,11152,[]
57162,256089,[]
57163,1150362,[]
57164,11151,[]
57165,11150,[]
57166,11149,[]
57167,11634,[]
57168,11633,[]
57169,11148,[]
57170,10732,[]
57171,11763,[]
57172,11559,[]
57173,11146,[]
57174,406621,[]
57175,11573,[]
57176,11147,[]
57177,11145,[]
57178,403661,[]
57179,248885,[]
57180,312637,['Awarded the CBE in December 2011']
57181,574512,[]
57182,536017,[]
57183,11632,[]
57184,11144,[]
57185,1107572,[]
57186,11760,[]
57187,535471,[]
57188,11008,[]
57189,876537,[]
57190,308147,[]
57191,10742,[]
57192,874211,[]
57193,380702,[]
57194,589897,[]
57195,11725,[]
57196,1007781,[]
57197,631551,[]
57198,583756,[]
57199,302455,[]
57200,10741,[]
57201,53746,[]
57202,536282,[]
57203,301648,[]
57204,296016,[]
57205,11749,[]
57206,10740,[]
57207,470501,[]
57208,10739,[]
57209,11143,[]
57210,11142,[]
57211,216469,[]
57212,11141,[]
57213,367008,[]
57214,11140,[]
57215,10738,[]
57216,11139,[]
57217,297892,[]
57218,11631,[]
57219,11630,[]
57220,1100293,[]
57221,11138,[]
57222,297441,['NBC Denis Compton Award 2008']
57223,11137,[]
57224,10731,[]
57225,10902,[]
57226,10730,[]
57227,11629,[]
57228,1095952,[]
57229,10943,[]
57230,1030603,[]
57231,1148023,[]
57232,11758,[]
57233,11136,[]
57234,11135,[]
57235,11134,[]
57236,10728,[]
57237,1148515,[]
57238,10729,[]
57239,11133,[]
57240,535894,[]
57241,11628,[]
57242,10727,[]
57243,11132,[]
57244,11131,[]
57245,11567,[]
57246,11627,[]
57247,10726,[]
57248,11129,[]
57249,11128,[]
57250,592042,[]
57251,1150969,[]
57252,11626,[]
57253,11127,[]
57254,914827,[]
57255,320818,[]
57256,471814,[]
57257,297501,[]
57258,252002,[]
57259,246119,[]
57260,11770,[]
57261,318726,[]
57262,1146014,[]
57263,11625,[]
57264,1152986,[]
57265,856565,[]
57266,471756,[]
57267,741647,[]
57268,11466,[]
57269,10725,[]
57270,11527,[]
57271,583732,[]
57272,11624,[]
57273,11125,[]
57274,537994,[]
57275,11124,[]
57276,732473,[]
57277,11123,[]
57278,11122,[]
57279,10723,[]
57280,11121,[]
57281,10721,['Wisden Cricketer of the Year 1987']
57282,867611,[]
57283,532572,[]
57284,11526,[]
57285,53745,[]
57286,10720,[]
57287,10719,[]
57288,11120,[]
57289,11119,[]
57290,914895,[]
57291,646843,[]
57292,11118,[]
57293,1030601,[]
57294,1037317,[]
57295,11117,[]
57296,11116,[]
57297,11115,[]
57298,10906,[]
57299,11114,[]
57300,11113,[]
57301,11112,[]
57302,11623,[]
57303,1158595,[]
57304,212216,[]
57305,295395,[]
57306,400892,[]
57307,11622,[]
57308,10718,[]
57309,11111,[]
57310,11110,[]
57311,292304,[]
57312,11109,[]
57313,11621,[]
57314,11620,[]
57315,11525,[]
57316,324969,[]
57317,470964,[]
57318,470963,[]
57319,11108,[]
57320,11107,[]
57321,10923,[]
57322,11106,[]
57323,590342,[]
57324,10948,[]
57325,1148770,[]
57326,297633,[]
57327,10933,[]
57328,765223,[]
57329,10716,[]
57330,11105,[]
57331,11104,[]
57332,11103,[]
57333,1007307,[]
57334,11102,[]
57335,906471,[]
57336,11101,[]
57337,245966,[]
57338,10714,[]
57339,11619,[]
57340,11100,[]
57341,1095865,[]
57342,11099,[]
57343,741649,[]
57344,11098,[]
57345,10713,[]
57346,11097,[]
57347,11096,[]
57348,539643,[]
57349,11618,[]
57350,1156498,[]
57351,10970,[]
57352,11095,[]
57353,998369,[]
57354,11093,[]
57355,11092,[]
57356,11091,[]
57357,1150957,[]
57358,11090,[]
57359,11563,[]
57360,518374,[]
57361,10712,['Wisden Cricketer of the Year 2012']
57362,865833,[]
57363,518669,[]
57364,410323,[]
57365,11726,[]
57366,1104809,[]
57367,11617,[]
57368,11616,[]
57369,10912,[]
57370,11615,[]
57371,10710,[]
57372,580574,[]
57373,10709,[]
57374,10708,[]
57375,11524,[]
57376,591453,[]
57377,11089,[]
57378,1089002,[]
57379,11761,[]
57380,11088,[]
57381,10945,[]
57382,10707,[]
57383,1151062,[]
57384,591410,[]
57385,11087,[]
57386,11086,[]
57387,10706,[]
57388,878059,[]
57389,11614,[]
57390,10705,['Wisden Cricketer of the Year 1919']
57391,11613,[]
57392,11085,[]
57393,1148107,[]
57394,11612,[]
57395,10953,[]
57396,11523,[]
57397,10927,[]
57398,11757,[]
57399,1148104,[]
57400,10703,[]
57401,11742,[]
57402,1041711,[]
57403,11084,[]
57404,10702,[]
57405,1052153,[]
57406,11083,[]
57407,10921,[]
57408,10701,[]
57409,11082,[]
57410,11611,[]
57411,11610,[]
57412,407882,[]
57413,11081,[]
57414,11080,[]
57415,11079,[]
57416,210281,[]
57417,11078,[]
57418,634306,[]
57419,11561,[]
57420,11077,[]
57421,11076,[]
57422,247650,[]
57423,11075,[]
57424,10700,[]
57425,11609,[]
57426,11074,[]
57427,257528,[]
57428,53744,[]
57429,208248,[]
57430,312171,[]
57431,11606,[]
57432,11608,[]
57433,11607,[]
57434,10699,[]
57435,11605,[]
57436,11604,[]
57437,1007059,[]
57438,11073,[]
57439,520080,[]
57440,311154,[]
57441,10947,[]
57442,11072,[]
57443,11071,[]
57444,11070,[]
57445,565679,[]
57446,298572,[]
57447,11603,[]
57448,10698,[]
57449,10697,[]
57450,11602,[]
57451,11069,[]
57452,11601,[]
57453,11068,[]
57454,11067,[]
57455,1023999,[]
57456,10696,[]
57457,10969,[]
57458,1030575,[]
57459,11066,[]
57460,598539,[]
57461,520540,[]
57462,11065,[]
57463,10694,[]
57464,414175,[]
57465,11064,[]
57466,11063,[]
57467,10949,[]
57468,10693,[]
57469,10856,[]
57470,566163,[]
57471,11062,[]
57472,11061,[]
57473,10929,[]
57474,10691,[]
57475,10928,[]
57476,11600,[]
57477,249865,[]
57478,11060,[]
57479,262513,[]
57480,461642,[]
57481,11599,[]
57482,10690,[]
57483,465102,[]
57484,11059,[]
57485,1023995,[]
57486,874171,[]
57487,1141716,[]
57488,11058,[]
57489,10689,[]
57490,1041739,[]
57491,1098093,[]
57492,10688,[]
57493,11057,[]
57494,11598,[]
57495,466265,[]
57496,11056,[]
57497,10686,[]
57498,10685,[]
57499,10684,"['New South Wales Colts 1993-94', 'Club (Sydney): Petersham-Marrickville']"
57500,11597,[]
57501,589930,[]
57502,10687,['Tasmania First-Class Career Span: 1970-73']
57503,877751,[]
57504,11522,[]
57505,11055,[]
57506,11054,[]
57507,11053,[]
57508,10682,[]
57509,10681,[]
57510,11052,[]
57511,639148,[]
57512,11051,[]
57513,10680,[]
57514,11050,[]
57515,10679,[]
57516,11049,[]
57517,11048,[]
57518,11047,[]
57519,879225,[]
57520,10678,[]
57521,10968,[]
57522,11046,[]
57523,11045,[]
57524,10967,[]
57525,11044,[]
57526,11043,[]
57527,11596,[]
57528,11042,[]
57529,10677,[]
57530,10925,[]
57531,11041,[]
57532,11040,[]
57533,11039,[]
57534,11038,[]
57535,11732,[]
57536,1145103,[]
57537,11727,[]
57538,634297,[]
57539,631545,[]
57540,11037,[]
57541,11521,[]
57542,297606,[]
57543,11036,[]
57544,10676,[]
57545,10675,[]
57546,11035,[]
57547,11034,[]
57548,11595,[]
57549,10966,[]
57550,10674,[]
57551,1097405,[]
57552,1110444,[]
57553,11033,[]
57554,297595,[]
57555,11032,[]
57556,537017,[]
57557,636000,[]
57558,1145101,[]
57559,1146780,[]
57560,11520,[]
57561,663867,[]
57562,10664,[]
57563,10920,[]
57564,11031,[]
57565,11030,[]
57566,10942,[]
57567,877691,[]
57568,590935,[]
57569,11029,[]
57570,11028,[]
57571,11027,[]
57572,1007259,[]
57573,369371,[]
57574,10663,[]
57575,11594,[]
57576,11026,"['His brother was James Stewart Carrick who, in 1885, scored 419* for ', '. At the time, this was the highest individual score in any form of cricket.']"
57577,755461,[]
57578,1099100,[]
57579,634304,[]
57580,10673,[]
57581,11025,[]
57582,10672,[]
57583,569180,[]
57584,10913,[]
57585,10670,[]
57586,10669,['Wisden Cricketer of the Year 1910']
57587,10668,['Wisden Cricketer of the Year 1960']
57588,10666,['Wisden Cricketer of the Year 1923']
57589,11024,[]
57590,469880,[]
57591,1153273,[]
57592,535902,[]
57593,11593,[]
57594,11592,[]
57595,1151819,[]
57596,11023,[]
57597,671821,[]
57598,268537,[]
57599,10662,[]
57600,406911,[]
57601,10660,[]
57602,893635,[]
57603,11591,[]
57604,11762,[]
57605,11022,[]
57606,11021,[]
57607,11590,[]
57608,535945,[]
57609,591404,[]
57610,11734,[]
57611,885841,[]
57612,11020,[]
57613,1007047,[]
57614,741837,[]
57615,11019,[]
57616,11018,[]
57617,11017,[]
57618,11016,[]
57619,1039747,[]
57620,215004,[]
57621,737833,[]
57622,11015,[]
57623,346109,[]
57624,11014,[]
57625,11013,[]
57626,11012,[]
57627,11011,[]
57628,11010,[]
57629,11009,[]
57630,10659,[]
57631,10658,[]
57632,10903,[]
57633,11997,[]
57634,736107,[]
57635,1148089,[]
57636,10934,[]
57637,11777,['CBE 1964; Knighted 1967']
57638,578752,[]
57639,11007,[]
57640,10657,[]
57641,10656,"['NBC Denis Compton Award 1999', 'NBC Denis Compton Award 2000']"
57642,11774,[]
57643,11006,[]
57644,536944,[]
57645,11556,[]
57646,11005,[]
57647,11569,[]
57648,11004,[]
57649,11733,[]
57650,10654,[]
57651,11003,[]
57652,11002,[]
57653,11518,[]
57654,11589,[]
57655,535987,[]
57656,627722,[]
57657,10653,[]
57658,1141890,[]
57659,875661,[]
57660,11001,[]
57661,535829,[]
57662,11000,[]
57663,216467,[]
57664,256227,[]
57665,10965,[]
57666,298104,[]
57667,10650,[]
57668,10999,[]
57669,10651,[]
57670,10998,[]
57671,10997,[]
57672,10996,[]
57673,10995,[]
57674,11519,[]
57675,11721,[]
57676,11588,[]
57677,10648,[]
57678,663877,[]
57679,305679,[]
57680,1098182,[]
57681,10994,[]
57682,513773,[]
57683,10952,[]
57684,10993,[]
57685,11587,[]
57686,10992,[]
57687,10951,[]
57688,10647,[]
57689,10991,[]
57690,10990,[]
57691,11586,[]
57692,10989,[]
57693,10646,[]
57694,1117399,[]
57695,10988,[]
57696,11585,[]
57697,10645,[]
57698,1007861,[]
57699,1147878,[]
57700,11584,[]
57701,638390,[]
57702,10814,[]
57703,10644,[]
57704,371678,[]
57705,10936,[]
57706,211037,[]
57707,11583,[]
57708,10987,[]
57709,1042145,[]
57710,1148521,[]
57711,10964,[]
57712,11582,[]
57713,10986,[]
57714,298574,[]
57715,11581,[]
57716,10643,[]
57717,10642,[]
57718,11580,[]
57719,1032725,[]
57720,1150372,[]
57721,886141,[]
57722,639078,[]
57723,11737,[]
57724,11579,[]
57725,10641,[]
57726,10985,[]
57727,11578,[]
57728,11577,[]
57729,338350,[]
57730,1095905,[]
57731,10640,[]
57732,772057,[]
57733,10904,['Wisden Cricketer of the Year 1917']
57734,10639,[]
57735,338976,[]
57736,10984,[]
57737,10940,[]
57738,10982,[]
57739,246210,[]
57740,10914,[]
57741,294214,[]
57742,572756,[]
57743,10981,[]
57744,11576,[]
57745,11574,[]
57746,513790,[]
57747,471142,[]
57748,513792,[]
57749,10980,[]
57750,1022257,[]
57751,10638,[]
57752,11515,[]
57753,11575,[]
57754,11740,[]
57755,11557,[]
57756,10636,[]
57757,10979,[]
57758,859155,[]
57759,10751,[]
57760,10634,[]
57761,548280,[]
57762,10635,[]
57763,11756,[]
57764,10633,['Wisden Cricketer of the Year 2001']
57765,1014743,[]
57766,1148021,[]
57767,12294,[]
57768,12318,[]
57769,12293,[]
57770,12292,"['FA Cup winner for Manchester City in 1956, scoring the second goal in a 3-1 win']"
57771,12291,[]
57772,11969,[]
57773,877527,[]
57774,519083,[]
57775,12290,[]
57776,12434,[]
57777,12433,[]
57778,12432,[]
57779,12431,[]
57780,12430,[]
57781,12429,[]
57782,12289,[]
57783,12428,[]
57784,12427,[]
57785,12008,[]
57786,11992,[]
57787,1146000,[]
57788,12426,[]
57789,11987,[]
57790,12425,[]
57791,914901,[]
57792,580583,[]
57793,1150774,[]
57794,12288,[]
57795,12424,[]
57796,12009,[]
57797,570422,[]
57798,1008119,[]
57799,12287,[]
57800,369361,[]
57801,12286,[]
57802,873773,[]
57803,11968,[]
57804,12285,[]
57805,11981,[]
57806,12007,[]
57807,11967,[]
57808,12006,[]
57809,12284,[]
57810,12283,[]
57811,338425,[]
57812,11966,[]
57813,11965,[]
57814,12282,[]
57815,12423,[]
57816,12281,[]
57817,11995,[]
57818,11963,[]
57819,252006,[]
57820,12280,[]
57821,12422,[]
57822,12279,[]
57823,11960,[]
57824,12278,[]
57825,589200,[]
57826,916251,[]
57827,877967,[]
57828,420522,[]
57829,308762,[]
57830,12421,[]
57831,12277,[]
57832,11959,[]
57833,12276,[]
57834,362197,[]
57835,12321,[]
57836,12275,[]
57837,12420,[]
57838,12419,[]
57839,535513,[]
57840,11990,[]
57841,11975,[]
57842,12418,[]
57843,12274,[]
57844,1147454,[]
57845,1104686,[]
57846,12273,[]
57847,338424,[]
57848,879363,[]
57849,402866,[]
57850,12317,[]
57851,414108,[]
57852,879353,[]
57853,12272,[]
57854,1106822,[]
57855,12271,[]
57856,11958,[]
57857,885815,[]
57858,12316,[]
57859,12270,[]
57860,12269,[]
57861,1022081,[]
57862,12448,[]
57863,12268,[]
57864,12267,[]
57865,462419,[]
57866,12417,[]
57867,12295,[]
57868,559126,[]
57869,1032161,[]
57870,886219,[]
57871,1099236,[]
57872,298244,[]
57873,885993,[]
57874,11957,[]
57875,12447,[]
57876,12266,[]
57877,11956,[]
57878,11955,[]
57879,252021,[]
57880,12265,[]
57881,11954,[]
57882,11952,[]
57883,11951,['Wisden Cricketer of the Year 1930']
57884,1150950,[]
57885,12416,[]
57886,12415,[]
57887,1152217,[]
57888,1011505,[]
